title,percentage,project_url,cash,time
Jogue com a Mayu,0%,/jogue_com_a_mayu_project?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />361 dias</div>
Guardiãs Estelares Minimalistas,0%,/guardias_estelares_minimalistas_b6e3?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Realizando sonho de Deus,0%,/2PLUS?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />222 dias</div>
Arte pela Vida,0%,/artepelavida?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />245 dias</div>
Apoie o Jornalismo Ambiental ,0%,/apoie_o_jornalismo_ambiental_8661?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Corrida do Bem,0%,/corrida-do-bem-iorm?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Curso de Relações Públicas,0%,/curso_de_relacoes_publicas_28d1?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Utopia - Uma Nova Era,0%,/utopia_uma_nova_era_5b2c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu apoio o Canal Caixa Preta,0%,/eu_apoio_o_canal_caixa_preta_d58a?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ilustração Livrada,0%,/ilustracaolivrada?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Conhecer o mundo!,0%,/conhecer_o_mundo_c39c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Realização de um sonho pra ajudar minha família ,0%,/realizacao_de_um_sonho_pra_ajudar_minha_familia_9c05?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />43 dias</div>
SEQUELADOS,0%,/sequelados_webserie?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />223 dias</div>
Mirante Cultural,0%,/mirante_cultural?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Portal Empreendedorismo,0%,/portal_empreendedorismo?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Missionário Ide  ,0%,/projetomissionarioide?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Jornal Contratempo,0%,/jornal_contratempo?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Novíssima versão do AccuMaker App,0%,/accumaker?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Conveniência,0%,/conveniencia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Grupo de Apoio Transcendência,0%,/grupo_de_apoio_transcendencia_f989?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />356 dias</div>
Rádio Germânica Online no Brasil,0%,/radio_germanica_online_c370?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reiki Estelar - Entrega,0%,/reiki?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Motivacional universal,0%,/motivacional_universal_6ebf?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Aplicativo De um Jovem Sonhador,0%,/aplicativo_de_um_jovem_sonhador_c66d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Desenvolvimento do jogo Arcrow,0%,/arcrow?ref=ctrse_explore,R$ 0,Restantes
Single - Nem por um momento - Chicão,0%,/musicachicao?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />131 dias</div>
Arrecadado,0%,/arrecadado_10f3?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Marionices Design Store,0%,/marionices_design_store_a03d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Webmeias - meias de compressão graduada,0%,/webmeias_meias_de_compressao_graduada_dabe?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Poções do Goblin,0%,/pocoes_do_goblin_1b6a?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Vírgula Dobrada Podcast,0%,/virguladobrada?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
SevenZera - Centro de Treinamento MTG,0%,/SevenZera?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Angels ,0%,/angels_5511?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />245 dias</div>
AMIGO ASCEP,0%,/amigo_ascep_e43c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Canta Menino,0%,/cantamenino?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Empresa de Importação imediata,0%,/empresa_de_importacao_imediata_4565?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Leidy Rodrigues - Sonhando Com Você ,0%,/sonhandocomvc?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Conexão GeoClima,0%,/conexao_geoclima?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Gravação do EP da Banda PANTANO ,0%,/gravacao_do_ep_da_banda_pantano_8b64?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />271 dias</div>
Meus livros de Poesias ,0%,/meus_livros_de_poesias_d0eb?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Golden Record,0%,/golden_record?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />357 dias</div>
AJUDE UM ARTISTA - LOVE,0%,/ajude_um_artista_love_5afb?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reconstruindo um sonho,0%,/reconstruindo_umsonho?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />242 dias</div>
Folha do Acre- Jornalismo independente ,0%,/folha_do_acre_jornalismo_independente_576f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Campanha de f profissão para adolescentes carentes,0%,/ajude_o_nosso_grupo_da_uma_profissao_para_adolescentes_carentes_88b8?ref=ctrse_explore,R$ 0,Restantes
Comunicação inter espacial,0%,/comunicacao_inter_espacial_f996?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
S.S.O terminar construção da Igreja Pentecostal,0%,/s_s_o_terminar_construcao_da_igreja_pentecostal_25f7?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cruzeiro Lions ,0%,/cruzeirolions?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mapa Astral Estellita,0%,/mapa_astral_estellita?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
AJUDA A SOMOS AS NETAS DAS BRUXAS,0%,/ajuda_a_somos_as_netas_das_bruxas_a20b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Reformar Instituto Phoenix para Fibromialgia ,0%,/reforma_do_imovel_pro_instituto_phoenix_para_fibromialgia_5265?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />27 dias</div>
LANÇAMENTO DO LIVRO "A VIOLENTA GRAÇA",0%,/lancamento_do_livro_a_violenta_graca_e2bb?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
AJUDE A VIABILIZAR O DICASQUEFUNFA,0%,/ajude_a_viabilizar_o_dicasquefunfa_f9f0?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
BRASIL: ORDEM E PROGRESSO ,0%,/jogo_ordem_e_progresso_brasil_acima_de_tudo_deus_acima_de_todos_558a?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />341 dias</div>
Em busca de um sonho,0%,/em_busca_de_um_sonho_7c24?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Lobby Box - Assinatura de games,0%,/lobby?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Plataforma Jornalistas Móveis,0%,/JornalistasMoveis?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Clube da Leitura na Comunidade,0%,/clube_da_leitura_na_comunidade_0648?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
SAMYEL,0%,/samyel?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Sonho casar e ter casa própria ,0%,/sonho_casar_e_ter_casa_propria_1ba5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Vermelho Perfeito,0%,/vermelho_perfeito_1c4d?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />165 dias</div>
Projeto Ludimídia: todo dia uma nova experiência!,0%,/projeto_ludimidia_todo_dia_uma_nova_experiencia_f780?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
limpe e plante,0%,/limpe_e_plante_0b0b?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Conceptos,0%,/socio_conceptos?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
NSMoraes,0%,/nsmoraes?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Resgatando Jovens,0%,/projeto_resgatando_jovens_8472?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
EDUCART - Médicos da Alegria,0%,/educartalegria?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />344 dias</div>
RPG De Plataforma,0%,/rpgdeplataforma2019?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
torne um pobre rico,0%,/torne_um_pobre_rico_2fde?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoie Missões Sobre Rodas Espanha ,0%,/Apoiemissoessobrerodasespanha?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cientistas Jovens - Aquaponia Escolar e Familiar,0%,/aquaponia?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a Yasmim a estudar Inglês em Dublin,0%,/ajude_a_yasmim_a_estudar_ingles_e_escrita_criativa_em_dublin_b2d4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />262 dias</div>
LUMIAR LIMPA!,0%,/lumiar_limpa_eb61?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Pinte arte,0%,/Pinteartepinturas?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />149 dias</div>
TUDO PODE SER FACIL,0%,/tudo_pode_ser_facil_a635?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Portal Espera Feliz,0%,/portalesperafeliz?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
JOGOS ESPECIAIS DE GUARULHOS - ILL,0%,/jogos_especiais_de_guarulhos_ill_9a86?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PIETRO	 O LOUCO,0%,/pietroolouco?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Guto Dias Studio,0%,/guto_dias_studio?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
estamos em construção a casa de religião afro	 aon,0%,/estamos_em_construcao_a_casa_de_religiao_afro_aonde_vivemos_em_prol_de_cuidar_de_animais_de_rua_e_ja_conseguimos_construir_os_muro_e_uma_pequena_obra_inicial_interna_pedimos_em_nome_de_oxossi_aquele_que_tiver_um_despertar_em_fazer_esta_doacao_nosso_pai_oxala_agradece_415c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Finanças com a Nath,0%,/financascomanath?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
VAMOS AJUDAR AS VÍTIMAS E FAMILIARES DE BRUMADINHO,0%,/brumadinho_nao_foi_acidente_foi_assassinato_vamos_ajudar_suas_vitimas_478f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Bendito seja o fruto,0%,/bendito_seja_o_fruto_a735?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Caravana da Cidadania ,0%,/caravana_da_cidadania_ee2d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoio ao AcessoWi-Fi,0%,/acessowi-fi?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajudar o avanço da ciência através da internet,0%,/ajudar_o_avanco_da_ciencia_atraves_da_internet_3bb5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Revista Nerd à Vista!,0%,/revista_nerd_a_vista_3bf9?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Lollipop XXX - Filme Pornô,0%,/lollipopxxx?ref=ctrse_explore,R$ 0,Restantes
Voleibol Masculino FMRP,0%,/VMFMRP?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Shaolin Wing Chun - Escola Aberta,0%,/sbawingchun?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Underground - A cultura da música,0%,/underground_a_cultura_da_musica?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />272 dias</div>
The Road Bus,0%,/TheRoadBus?ref=ctrse_explore,R$ 0,Restantes
Projeto Social: Resgatando Crianças da Pobreza,0%,/resgatando_criancas_da_pobreza_5e17?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Fenix Amorvise e JCRJ,0%,/projeto_fenix_amorvise_e_jcrj_23e4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />333 dias</div>
Projeto Amigos da Garagem,0%,/amigosdagaragem?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Kaedro - Dois Mundos - As Guardiãs de Lônia,0%,/kaedro_dois_mundos_as_guardias_de_lonia_b43f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Contação de histórias - Contos & Encantos.,0%,/projeto_de_contacao_de_historias_em_hospital_contos_encantos_b46c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
GAYA WEBSERIE,0%,/gaya_webserie_hepta?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto MyDigitalCoin,0%,/projetomydigitalcoin?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
O Terceiro Caminho,0%,/o_terceiro_caminho_d5e9?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Parakeltos HQ,0%,/parakeltoshq?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Equipe Imperador UTFPR Voando,0%,/equipe_imperador_utfpr_voando_2191?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Tipo Bilhete no Brasil,0%,/tipobilhete?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Xtreme: Banco de Dados para empresas e pessoas,0%,/xtreme?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PROJETO STORM,0%,/projetostorm?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Portal PCDef,0%,/pcdef?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Horta Orgânica em casas beneméritas (de caridade),0%,/horta_organica_em_casas_benemeritas_de_caridade_08fe?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Escola Especializada para Surdos,0%,/escola_especializada_para_surdos_affd?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
60 autores e 300 poemas,0%,/60_autores_e_300_poemas_94c5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Contos Secretos,0%,/contossecretos?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
MÃOS TALENTOSAS ,0%,/maos_talentosas_ajude?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PT Mossoró RN - Mídia Livre na Politica 2018,0%,/pt_mossoro_rn_midia_livre_de_politica_2018_7757?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Sorteio Banana Streams,0%,/sorteio_banana_streams?ref=ctrse_explore,R$ 0,Restante
Wificomunitario,0%,/wificomunitario_92a1?ref=ctrse_explore,R$ 0,Restantes
dimensional go,0%,/dimensional_go_714f?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Melhor Amigo - Cuide,0%,/melhor_amigo_cuide_75ad?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Encontrar Pessoas Desaparecidas,0%,/encontrar_pessoas_desaparecidas_56d5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Assédio Nunca Mais.,0%,/assediomoral?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Muay Thai no detalhe,0%,/muay_thai_no_detalhe?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Programa Show Marques,0%,/programa_show_marques_programa_infantil_independente_vinculado_em_tv_televisao_aberta_43b5?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Feira Gastronômica de Amparo,0%,/feira_gastronomica_de_amparo_6c45?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Nuvens Watch,0%,/nuvens_watch_7e47?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />364 dias</div>
Casa Rute,0%,/casarute2018?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu apoio o Aconteceu no Vale,0%,/aconteceunovale?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Portal Sátira,0%,/portal_satira_jornalismo_independente_e_digital_no_baixo_amazonas_c5dd?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Saúde que se Comunica,0%,/saude_que_se_comunica_7fdd?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
 Torneio de Abertura da Escola ''Promeca Base 10'',0%,/promeca_base_10_78af?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Prêmio Paul Donovan Kigar,0%,/premio_paul_donovan_kigar_c1be?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Deixa a menina desenhar!,0%,/deixa_a_menina_desenhar_d56c?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Realização de Feitura de Santo Candomblé,0%,/realizacao_de_feitura_de_santo_candomble_dc3a?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ressignificando Vendas,0%,/ressignificandovendas?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Aplicativo da Gratidão,0%,/gratidaoapp?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />62 dias</div>
Revista Série Z,0%,/revistaseriez?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
CONSELHO COMUNITÁRIO SEGURANÇA,0%,/conselho_comunitario_seguranca_a78d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Easy Bus,0%,/easybus?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Craque Sim! Crack Não!,0%,/craque_sim_crack_nao_fd0e?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Hora do Blues,0%,/hora_do_blues?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Campeonato de Pubg Mobile,0%,/campeonatopubgmobile?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />295 dias</div>
Startup de energia solar que utiliza blockchain,0%,/solar_energy_blockchain?ref=ctrse_explore,R$ 0,Restantes
Bistrô mar,0%,/bistro_mar_310d?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Desafio Dando asas para o Bem,0%,/desafio_dando_asas_para_o_bem_bb91?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />192 dias</div>
Kabrasutra,0%,/kabrasutra_6afc?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />6 dias</div>
Apoio ao canal do professor Evando Silva,0%,/apoio_ao_canal_do_professor_evando_silva_5f45?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
MAIOR VIVEIRO FLORESTAL DO RN,0%,/maiorviveirodorn?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Overtrip - Revelando Você,0%,/overtripCCF?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Beer,0%,/beer_f4ef?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Dan P. Oak - Fotoativista,0%,/danpoak?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Moda de Subculturas,0%,/modadesubculturas?ref=ctrse_explore,R$ 0,Restantes
Particulino à Beira Mar,0%,/particulino_a_beira_mar_5b99?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PC GAMER,0%,/pc_gamer?ref=ctrse_explore,R$ 0,Restantes
Meia 3,0%,/meia_3_m663?ref=ctrse_explore,R$ 0,Restantes
APOIE A FEAB,0%,/apoie-a-FEAB?ref=ctrse_explore,R$ 0,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
