title,percentage,project_url,cash,time
Merlin & Metro: Board Games,182%,/merlin_metro_board_games_80ec?ref=ctrse_explore,R$ 54.806,26/06/2018
Pélaghos - Board Game,143%,/pelaghos?ref=ctrse_explore,R$ 54.715,11/05/2018
Outras meninas,170%,/outrasmeninas?ref=ctrse_explore,R$ 54.672,06/05/2016
SAPO CÉSIO,151%,/sapocesio?ref=ctrse_explore,R$ 54.670,05/12/2015
Ajude o Renato a estudar no Vale do Silício,272%,/vale?ref=ctrse_explore,R$ 54.560,24/08/2017
No Espelho (livro infantil),112%,/no_espelho?ref=ctrse_explore,R$ 54.400,20/05/2019
Savage Worlds: Edição Brasileira,414%,/SavageWorldsBrasil?ref=ctrse_explore,R$ 53.925,25/12/2012
Documentário: Rastro de lama,106%,/rastrodelama?ref=ctrse_explore,R$ 53.700,18/03/2016
Manual da Boa Mãe	 livro de Michelle Lapouble,135%,/manualdaboamae?ref=ctrse_explore,R$ 53.503,13/03/2017
Reconstruindo o Porto Social,26%,/portosocial?ref=ctrse_explore,R$ 53.465,13/03/2018
Pétalas ,1068%,/petalas?ref=ctrse_explore,R$ 53.427,20/07/2015
Jovem O Suficiente - O Livro,464%,/JovemOSuficiente?ref=ctrse_explore,R$ 53.421,22/12/2014
Revista Arquitetas Invisíveis n˚ 01,114%,/arquitetasinvisiveis?ref=ctrse_explore,R$ 53.406,16/01/2016
Natal Invisível - Ceia nas Ruas ,127%,/natalinvisivel?ref=ctrse_explore,R$ 53.376,15/12/2016
Lei da Mídia Democrática no Brasil,106%,/leidamidiabrasil?ref=ctrse_explore,R$ 53.352,15/05/2015
MDMA no Consultório / MDMA for PTSD,106%,/MDMA?ref=ctrse_explore,R$ 53.340,21/12/2015
Músicas & Animação para Crianças,111%,/musicaseanimacao?ref=ctrse_explore,R$ 53.291,13/07/2015
Expedição MundoMaker,106%,/mundomaker?ref=ctrse_explore,R$ 53.240,16/05/2016
O HOMEM BRUXA PRECISA LEVITAR,102%,/ohomembruxa?ref=ctrse_explore,R$ 53.237,25/05/2015
Sérgio Jorge 60 anos de Fotojornalismo,106%,/sergiojorge?ref=ctrse_explore,R$ 53.071,03/02/2018
The Strange RPG,131%,/thestrangerpg?ref=ctrse_explore,R$ 52.727,08/02/2016
Comunhão,106%,/ComunhaoHQ?ref=ctrse_explore,R$ 52.655,30/07/2016
Grupo Cena 11 - Continuidade e Vestígio,116%,/grupocena11?ref=ctrse_explore,R$ 52.551,16/04/2017
Cemitério de Automóveis (REFORMA DO TEATRO),104%,/cemiteriodeautomoveis?ref=ctrse_explore,R$ 52.476,03/04/2015
Casa e Chão,124%,/casaechao?ref=ctrse_explore,R$ 52.350,12/08/2016
Relançamento do livro Todo DJ Já Sambou,114%,/todo_dj_ja_sambou?ref=ctrse_explore,R$ 52.318,21/07/2017
Como diria meu gato,243%,/comodiriameugato?ref=ctrse_explore,R$ 52.274,26/07/2015
Causos,104%,/causos?ref=ctrse_explore,R$ 52.255,24/11/2015
Livro Mães do Cárcere,104%,/maesdocarcere?ref=ctrse_explore,R$ 52.235,24/12/2016
Resistência CLUB NOIR,173%,/clubnoir?ref=ctrse_explore,R$ 52.151,15/05/2015
Apoie o Espaço Comum Luiz Estrela,115%,/espacocomumluizestrela?ref=ctrse_explore,R$ 52.122,18/04/2014
Talk-show do Rafucko,103%,/rafucko?ref=ctrse_explore,R$ 51.965,13/05/2014
PESCOTAPA NA PANTERA,346%,/pescotapanapantera?ref=ctrse_explore,R$ 51.948,12/11/2018
CryptoRave 2016,115%,/cryptorave2016?ref=ctrse_explore,R$ 51.934,14/04/2016
Condenado,106%,/condenado_d176?ref=ctrse_explore,R$ 51.778,18/07/2017
Die die DIE! - Board Game,258%,/diediedie?ref=ctrse_explore,R$ 51.683,22/11/2017
321: Fast Comics - Vol. 2,172%,/321FastComics2?ref=ctrse_explore,R$ 51.645,04/07/2015
O Mundo por Terra teve equipamentos roubados,101%,/mundoporterra?ref=ctrse_explore,R$ 51.595,15/05/2015
Due Laser,103%,/due?ref=ctrse_explore,R$ 51.592,19/06/2016
SUPER PESO BRASIL,116%,/superpesobrasil?ref=ctrse_explore,R$ 51.425,06/07/2014
Livro: Trajetória do cinema de animação no Brasil,127%,/livro_trajetoria_do_cinema_de_animacao_no_brasil_f5f4?ref=ctrse_explore,R$ 51.312,24/06/2017
Centro de Referência no atendimento(Microcefalia),25%,/construcao_do_centro_de_apoio_as_criancas_com_microcefalia?ref=ctrse_explore,R$ 51.311,18/02/2017
Mancha Tintas Orgânicas,102%,/mancha?ref=ctrse_explore,R$ 51.220,09/12/2017
Construindo a creche da Eliana Silva,127%,/crecheelianasilva?ref=ctrse_explore,R$ 51.107,13/12/2013
NOVO CD DA BANDA DORSAL ATLÂNTICA,127%,/novo-cd-da-banda-dorsal-atlantica?ref=ctrse_explore,R$ 50.866,10/06/2012
Últimos Deuses,169%,/ultimosdeuses?ref=ctrse_explore,R$ 50.833,05/09/2018
Chefe Aprendiz Campo Limpo,107%,/chefeaprendiz2?ref=ctrse_explore,R$ 50.600,27/03/2016
esculpindo ar com o corpo,101%,/esculpindoar?ref=ctrse_explore,R$ 50.600,14/12/2016
PiMu - A Primeira Lousa Musical do Mundo,100%,/PiMu?ref=ctrse_explore,R$ 50.495,14/09/2017
Rastro de Cthulhu,112%,/rastro_de_cthulhu?ref=ctrse_explore,R$ 50.488,10/01/2017
Sabonetes Disco 2 - Projeto Catarse,127%,/sabonetes?ref=ctrse_explore,R$ 50.478,30/10/2012
Como encontrei a Alegria,107%,/agg_alegria?ref=ctrse_explore,R$ 50.411,26/07/2018
Lançamento do CD Na panela pra dançar	 do Arranco de Varsóvia,104%,/arranco?ref=ctrse_explore,R$ 50.395,13/04/2014
Rio Doce Help,251%,/riodoce?ref=ctrse_explore,R$ 50.276,20/12/2016
Cadernos da EAV | Encontros com Artistas,111%,/118-cadernos-da-eav-encontros-com-artistas?ref=ctrse_explore,R$ 50.255,18/07/2011
Colaboravida,105%,/colaboravida?ref=ctrse_explore,R$ 50.026,07/12/2016
Virada Educação,101%,/viradaeducacao?ref=ctrse_explore,R$ 50.007,12/05/2014
NOSOTRAS Tarot | Ouros & Paus - O Fim da Trilogia,384%,/nosotrasourosepaus?ref=ctrse_explore,R$ 49.959,05/04/2019
Viva Wander Taffo!,100%,/vivawandertaffo?ref=ctrse_explore,R$ 49.874,20/12/2017
Horo - A floresta dos esquecidos,206%,/horo2?ref=ctrse_explore,R$ 49.591,20/05/2019
SAS Brasil 6!! 6 x :-),105%,/sasbrasil6?ref=ctrse_explore,R$ 49.480,03/09/2018
Experiência TRES,61%,/experienciatres?ref=ctrse_explore,R$ 49.191,07/08/2017
ZR Trio - CD "O vento na madrugada soprou",102%,/zrtrio?ref=ctrse_explore,R$ 49.165,19/01/2014
Livro Meu Brasil Brasileiro,81%,/meubrasilbrasileiro?ref=ctrse_explore,R$ 49.163,18/11/2017
Calendário Ilustrado Athos Bulcão 2019,89%,/calendarioathosbulcao2019?ref=ctrse_explore,R$ 49.137,28/11/2018
Reforma da Casa da Resistência em Curitiba,111%,/casadaresistencia?ref=ctrse_explore,R$ 49.055,10/07/2019
Mouse Guard Late Pledge,49040%,/mouse_guard2?ref=ctrse_explore,R$ 49.040,21/06/2019
FAÇA PARTE DO NOSSO BATUQUE,64%,/barbatuques?ref=ctrse_explore,R$ 48.960,30/09/2018
Livro "Nascer",125%,/livronascer?ref=ctrse_explore,R$ 48.844,16/08/2019
Livro Viajo Logo Existo - 1 ano de estrada!,244%,/viajologoexisto?ref=ctrse_explore,R$ 48.800,27/08/2014
O Chile e a aposentadoria capitalizada,121%,/oexemplodochile?ref=ctrse_explore,R$ 48.751,19/07/2019
A galera do OYW quer levantar 60 casas em SP.,162%,/oyweteto?ref=ctrse_explore,R$ 48.674,09/05/2019
Kilimanjaro - o guia do Gigante da África,107%,/kilimanjaro?ref=ctrse_explore,R$ 48.555,23/06/2016
Super Pedro e sua Super AÇÃO,122%,/superpedro?ref=ctrse_explore,R$ 48.495,30/10/2015
A Sonegação da Globo,193%,/globo?ref=ctrse_explore,R$ 48.281,11/10/2014
Triora,160%,/triora?ref=ctrse_explore,R$ 48.182,10/05/2018
Guardiões do Oceano,137%,/guardioesdooceano?ref=ctrse_explore,R$ 48.137,05/12/2014
Unfocused,102%,/unfocused?ref=ctrse_explore,R$ 48.095,05/05/2015
Ou Ficar a Pátria Livre	 o livro,114%,/PatriaLivre?ref=ctrse_explore,R$ 48.017,11/08/2016
Butim,218%,/butim?ref=ctrse_explore,R$ 48.000,20/09/2013
O Entediante Trabalho de Morte Crens ,598%,/mortecrens?ref=ctrse_explore,R$ 47.896,11/05/2019
Contribua para escrachar o golpismo,119%,/EscracheUmGolpista?ref=ctrse_explore,R$ 47.759,11/05/2016
Quando Sinto Que já Sei,106%,/quandosintoquejasei?ref=ctrse_explore,R$ 47.758,20/05/2013
CD Mundo Aflora,108%,/mundoaflora?ref=ctrse_explore,R$ 47.625,20/06/2019
Corpo em Movimento: A Coreografia da Luz,105%,/corpo-em-movimento?ref=ctrse_explore,R$ 47.585,14/12/2017
Linha do tempo da Bienal,163%,/linhadotempobienal?ref=ctrse_explore,R$ 47.567,30/07/2012
CHAOS,101%,/aurora2chaos?ref=ctrse_explore,R$ 47.545,10/10/2018
O Que Eu Faço Com a Saudade?,135%,/brunofontes?ref=ctrse_explore,R$ 47.436,17/07/2017
Equipe 50 anos,31%,/equipe_50_anos_6c97?ref=ctrse_explore,R$ 47.145,25/09/2018
Centro de Oncologia Ocular do Amazonas,164%,/amazonas?ref=ctrse_explore,R$ 46.928,07/05/2016
Ajude Gabriel - Menino com câncer,42%,/ajude_gabriel_menino_com_cancer_pede_medicamento_de_alto_custo_em_carta_ao_papai_noel_7ec2?ref=ctrse_explore,R$ 46.868,09/02/2018
BLACK ALIEN - Babylon By Gus Vol. 2 "No Princípio Era o Verbo",116%,/blackalien?ref=ctrse_explore,R$ 46.732,30/12/2013
Plumba,186%,/plumba?ref=ctrse_explore,R$ 46.698,03/11/2017
QUAD 3,274%,/quad3?ref=ctrse_explore,R$ 46.615,21/08/2015
Diário da mãe da Alice	 livro de Mariana Rosa,121%,/diariodamaedaalice?ref=ctrse_explore,R$ 46.570,20/11/2016
Mais saúde para o povo Munduruku,116%,/edsmunduruku?ref=ctrse_explore,R$ 46.547,19/11/2015
O Monstro - A casa no fim da rua.,178%,/o_monstro_a_casa_no_fim_da_rua?ref=ctrse_explore,R$ 46.471,15/07/2017
Água de Moringa - 30 anos,90%,/aguademoringa30?ref=ctrse_explore,R$ 46.386,15/08/2019
KADIMA EM ISRAEL,115%,/kadimaemisrael2018?ref=ctrse_explore,R$ 46.166,16/04/2018
CARMEM BEATRIZ NA UNIVERSIDADE DA FLÓRIDA,21%,/mestradocarmem?ref=ctrse_explore,R$ 46.135,02/07/2019
Discobiografia Mutante	 o livro,120%,/discobiografiamutante?ref=ctrse_explore,R$ 46.089,07/06/2018
Atrás do Mundo,75%,/atrasdomundo2017?ref=ctrse_explore,R$ 45.886,21/09/2017
Gerson King Combo 70 Anos,101%,/gersonkingcombo?ref=ctrse_explore,R$ 45.875,15/11/2013
Estamos em obras,120%,/estamosemobras?ref=ctrse_explore,R$ 45.819,20/12/2017
Warzoo,455%,/Warzoo?ref=ctrse_explore,R$ 45.519,11/05/2014
Lost Kids: Buscando Samarkand,150%,/LostKids?ref=ctrse_explore,R$ 45.254,27/10/2013
Vela Bikes,126%,/velabikes?ref=ctrse_explore,R$ 45.240,29/10/2014
DÊXA EEUUU!!! ,110%,/livro_DEXA_EEUUU?ref=ctrse_explore,R$ 45.140,09/06/2018
Omnia - Piloto para TV,150%,/omnia?ref=ctrse_explore,R$ 45.069,25/08/2015
O Guia do Mochileiro Terráqueo,128%,/nakada?ref=ctrse_explore,R$ 45.061,12/01/2019
Você move o mundo,84%,/vocemoveomundo?ref=ctrse_explore,R$ 45.050,10/04/2016
Yoga com Histórias na TV Rá Tim Bum,16%,/yogacomhistorias?ref=ctrse_explore,R$ 45.017,26/03/2017
Oppina,102%,/oppina?ref=ctrse_explore,R$ 44.945,02/11/2015
O CAMINHO CERTO - LUIZA CASPARY,102%,/ocaminhocerto?ref=ctrse_explore,R$ 44.940,05/02/2013
Pimp My Carroça Curitiba,117%,/pimpcuritiba?ref=ctrse_explore,R$ 44.888,05/10/2013
GROK - Jogo para praticar Comunicação Não-Violenta,203%,/jogogrokcnv?ref=ctrse_explore,R$ 44.847,13/07/2017
Livro Herói,179%,/livroheroi?ref=ctrse_explore,R$ 44.831,16/11/2015
Centro Cultural Baía dos Vermelhos: VERMELHOS 2016,27%,/baiadosvermelhos?ref=ctrse_explore,R$ 44.795,10/09/2016
BLOCO DA LAJE 2018,117%,/blocodalaje2018?ref=ctrse_explore,R$ 44.787,17/12/2017
Baristas do Brasil no Campeonato Mundial,117%,/baristasdobrasil?ref=ctrse_explore,R$ 44.780,28/04/2016
Crônicas RPG,213%,/cronicasrpg?ref=ctrse_explore,R$ 44.736,24/12/2013
Cartas Mágicas de Chinês do Pula Muralha,166%,/pulamuralha?ref=ctrse_explore,R$ 44.731,28/07/2015
Petróleo,103%,/paulamirhan_petroleo?ref=ctrse_explore,R$ 44.646,20/04/2019
Toureando o Diabo ,127%,/clara?ref=ctrse_explore,R$ 44.500,23/05/2014
Os Incríveis Parques de Miss Liz,296%,/osincriveisparquesdemissliz?ref=ctrse_explore,R$ 44.499,21/12/2017
Seu Pereira e Coletivo 401 - Gravação do 2º Álbum,128%,/seupereira?ref=ctrse_explore,R$ 44.325,11/04/2016
Os Sketchbooks de Lourenço Mutarelli,116%,/sketchbooksmutarelli?ref=ctrse_explore,R$ 44.146,19/10/2012
Então	 você ama os animais?,110%,/soyouloveanimals?ref=ctrse_explore,R$ 44.085,04/09/2014
O novo guia de Brasília,205%,/novoguiadebrasilia?ref=ctrse_explore,R$ 44.076,05/06/2014
Chawan Project - Documentário,110%,/chawanproject?ref=ctrse_explore,R$ 44.070,16/02/2019
Tupinambá - O Retorno da Terra,107%,/tupinamba?ref=ctrse_explore,R$ 44.005,15/02/2015
Ceará um litoral único,117%,/cearaumlitoralunico?ref=ctrse_explore,R$ 43.980,30/07/2015
Scracho F.C.,109%,/scracho?ref=ctrse_explore,R$ 43.980,02/09/2013
Drago - o novo CD de Marcos Sacramento,62%,/marcossacramento?ref=ctrse_explore,R$ 43.960,05/10/2018
RPGQuest - Pré-Venda,8787%,/rpgquest_pre?ref=ctrse_explore,R$ 43.936,14/08/2017
A Máscara da Morte Rubra e Outros Contos de Poe,168%,/a_mascara_da_morte_rubra?ref=ctrse_explore,R$ 43.823,05/04/2019
Savage Worlds - Compêndios,230%,/Compendios-SavageWorlds?ref=ctrse_explore,R$ 43.723,07/06/2016
A ciência das macumbas,106%,/encruzilhadas?ref=ctrse_explore,R$ 43.665,05/08/2019
FATE RPG - Versão Brasileira,198%,/fate?ref=ctrse_explore,R$ 43.660,07/01/2015
Graphic Novel O Monstro,202%,/omonstro?ref=ctrse_explore,R$ 43.643,20/04/2013
Cobertura Quente de Evento da ONU (COP-23),108%,/cop23?ref=ctrse_explore,R$ 43.631,06/10/2017
Secret Garden - 5º Meeting Nacional Lolita,256%,/secretgarden?ref=ctrse_explore,R$ 43.590,09/06/2017
Virada Política 2018,108%,/viradapolitica2018?ref=ctrse_explore,R$ 43.586,19/07/2018
Hero Maker - Miniaturas Customizadas,174%,/hero_maker_minis?ref=ctrse_explore,R$ 43.567,15/12/2018
Inovação Educacional em foco,107%,/bianca_sollero?ref=ctrse_explore,R$ 43.430,12/04/2019
Lenora,144%,/lenora?ref=ctrse_explore,R$ 43.318,31/05/2019
Isabella Taviani - Shows de lançamento do novo CD,72%,/isabellataviani?ref=ctrse_explore,R$ 43.300,31/05/2016
Mary	 a Rainha da Escócia,164%,/mary?ref=ctrse_explore,R$ 43.298,15/08/2019
Creche Espírita  Léon Denis - Educar para Transformar,108%,/crecheleondenis?ref=ctrse_explore,R$ 43.283,08/10/2015
Yggdrasill - RPG,172%,/Yggdrasill?ref=ctrse_explore,R$ 43.113,25/05/2014
acampamento levante SP,107%,/acampamentolevanteSP?ref=ctrse_explore,R$ 43.059,02/12/2014
100 Mulheres Cabulosas da História,56%,/mulherescabulosasdahistoria?ref=ctrse_explore,R$ 43.032,25/11/2017
"Adapt Your Mind" - O Filme,112%,/adaptyourmind?ref=ctrse_explore,R$ 42.960,03/12/2016
CD Yedid Nefesh - Amigo da Alma ,119%,/yedidnefesh?ref=ctrse_explore,R$ 42.923,18/11/2016
REIMPRESSÃO DE SHARAZ-DE VOL. 1,118%,/sharaz_de_contos_de_as_mil_e_uma_noites_vol_1_95bf?ref=ctrse_explore,R$ 42.655,12/09/2017
Lançamento do DVD da Mundo Livre s/a ,106%,/dvdmundolivresa?ref=ctrse_explore,R$ 42.641,13/02/2015
Teco Martins - Gravação do primeiro disco solo,121%,/tecomartins?ref=ctrse_explore,R$ 42.619,19/10/2017
Encontro dos Trabalhadores Sem Teto,106%,/mtst?ref=ctrse_explore,R$ 42.587,22/07/2015
Esdi+50,121%,/esdi50?ref=ctrse_explore,R$ 42.560,14/11/2013
Livro "A Suprema Herança do Homem"	 do criador da Técnica Alexander,106%,/supremaheranca?ref=ctrse_explore,R$ 42.522,22/09/2014
Projeto Arquiteto de Família – A reforma da casa de D. Maria,106%,/arquitetodefamilia_senhorinha?ref=ctrse_explore,R$ 42.498,09/03/2014
Pisco de Luz - Kalunga,57%,/PiscoDeLuz-Kalunga?ref=ctrse_explore,R$ 42.350,06/04/2018
TANKA,162%,/tanka?ref=ctrse_explore,R$ 42.340,12/07/2019
Placas para Marielle Franco,2116%,/placas_para_marielle_franco_721a?ref=ctrse_explore,R$ 42.333,04/10/2018
TETO na Vila Esperança,102%,/tetoesperanca?ref=ctrse_explore,R$ 42.324,21/06/2015
BiciQuétinha  - Bicicleta de Equilíbrio de Madeira,140%,/biciquetinha?ref=ctrse_explore,R$ 42.231,19/09/2017
NOVO CD "ESSÊNCIA",105%,/allyson_castro_essencia?ref=ctrse_explore,R$ 42.165,15/12/2017
Projeto Dodói,166%,/dodoi?ref=ctrse_explore,R$ 42.160,24/05/2014
Saudade,210%,/saudade?ref=ctrse_explore,R$ 42.139,10/10/2017
Grupo Aruanda em Portugal e na Inglaterra,104%,/grupoaruanda?ref=ctrse_explore,R$ 41.870,12/06/2019
Regravação do primeiro cd do Tianastácia ,104%,/tianastacia?ref=ctrse_explore,R$ 41.745,21/01/2018
Livro - Face a face com o abismo,277%,/faceafacecomoabismo?ref=ctrse_explore,R$ 41.605,19/05/2018
Calendário Ilustrado 2017 Fundação Athos Bulcão,104%,/calendarioathosbulcao2017?ref=ctrse_explore,R$ 41.604,30/11/2016
Documentário - Marginal Alado,118%,/marginalalado?ref=ctrse_explore,R$ 41.513,29/05/2013
Horo - O castelo da neblina,172%,/horo?ref=ctrse_explore,R$ 41.446,23/06/2016
O Beijo Adolescente 3,105%,/ba3?ref=ctrse_explore,R$ 41.366,29/12/2013
Casa do desejo - Literaturas que desejamos,103%,/casa_do_desejo?ref=ctrse_explore,R$ 41.352,17/07/2018
Tati Pi primeiro CD,117%,/tatipi?ref=ctrse_explore,R$ 41.307,08/12/2017
YOWIYA,242%,/yowiya?ref=ctrse_explore,R$ 41.237,02/09/2016
Nossa Terras Caipora,13%,/nossa_terras_caipora_fd2c?ref=ctrse_explore,R$ 41.101,15/11/2018
Campo do Meio: apoio às 450 famílias ameaçadas,357%,/apoiocampodomeio?ref=ctrse_explore,R$ 41.066,16/11/2018
CD Afluências,103%,/cdafluencias?ref=ctrse_explore,R$ 41.037,21/06/2017
Cidade da Bicicleta,113%,/cidadedabici?ref=ctrse_explore,R$ 40.767,15/09/2015
Aurora,113%,/AuroraHQ?ref=ctrse_explore,R$ 40.750,07/12/2014
Terapia - Vol. I,135%,/terapia?ref=ctrse_explore,R$ 40.700,01/10/2013
Criaturas Terríveis,203%,/criaturas_terriveis?ref=ctrse_explore,R$ 40.604,11/05/2019
LIVRO RESIDÊNCIA BELOTTI,107%,/RESIDENCIABELOTTI?ref=ctrse_explore,R$ 40.565,15/08/2015
Contos dos Orixás,337%,/contos_de_orun_aiye_edd8?ref=ctrse_explore,R$ 40.525,13/01/2017
Cúpula dos Povos na Rio+20 por Justiça Social e Ambiental,337%,/cupula-dos-povos-na-rio-20-por-justica-social-e-ambiental?ref=ctrse_explore,R$ 40.516,15/06/2012
Caos&Beleza - Gravação do 1º CD de João Biano,100%,/caosebeleza?ref=ctrse_explore,R$ 40.495,20/12/2014
CD DO HIROSHI,119%,/cddohiroshi?ref=ctrse_explore,R$ 40.482,24/07/2015
Bazar Pamplona: terceiro disco,106%,/bazarpamplona?ref=ctrse_explore,R$ 40.434,11/05/2018
Princesa de Aiocá ,104%,/marianafurquim?ref=ctrse_explore,R$ 40.414,23/12/2017
Construide em Brumadinho,44%,/reforma_brumadinho?ref=ctrse_explore,R$ 40.215,11/04/2019
Uma Noite em L'Enfer,223%,/lenfer?ref=ctrse_explore,R$ 40.205,04/11/2018
Thomás Tristonho,114%,/619-thomas-tristonho?ref=ctrse_explore,R$ 40.202,20/05/2012
Produção do CD 3 de Isadora Canto (digital),114%,/isadoracanto3?ref=ctrse_explore,R$ 40.115,06/01/2019
Projeto Beleza Real,200%,/belezareal?ref=ctrse_explore,R$ 40.063,01/12/2013
Alê Monteiro,107%,/alemonteiro?ref=ctrse_explore,R$ 39.942,31/07/2017
Bloco da Laje Carnaval 2016,170%,/blocodalaje2016?ref=ctrse_explore,R$ 39.910,01/12/2015
Genoma do Mexilhão Dourado,99%,/genoma?ref=ctrse_explore,R$ 39.736,11/06/2013
BATIZADO,108%,/batizado?ref=ctrse_explore,R$ 39.685,18/07/2019
Will Tirando nº 2,218%,/willtirando2?ref=ctrse_explore,R$ 39.651,23/10/2018
Jardim Comestível,122%,/_jardimcomestivel?ref=ctrse_explore,R$ 39.590,12/08/2019
Até Aqui Tudo Bem,113%,/ateaquitudobem?ref=ctrse_explore,R$ 39.580,20/07/2018
Project 3.3,122%,/project_3_3_a0f8?ref=ctrse_explore,R$ 39.466,25/11/2016
Casa Camaleão: Autoestima contra o Câncer,106%,/casacamaleao?ref=ctrse_explore,R$ 39.380,06/05/2017
Garagem Fab Lab 2.0,114%,/garagemfablab?ref=ctrse_explore,R$ 39.375,07/06/2015
Praieiro - O novo disco dos Selvagens,112%,/selvagenspraieiro?ref=ctrse_explore,R$ 39.350,25/12/2014
CANTA A DEMOCRACIA,23%,/cantaademocracia?ref=ctrse_explore,R$ 39.300,04/08/2016
PICHÓN,130%,/pichon?ref=ctrse_explore,R$ 39.199,04/04/2015
O Homem da Raia do Canto,111%,/ohomemdaraiadocanto?ref=ctrse_explore,R$ 39.155,18/10/2014
Uma Carta Perdida,116%,/umacartaperdida?ref=ctrse_explore,R$ 39.126,30/08/2014
Combo Rangers 3 - Somos Iguais,78%,/comborangers3?ref=ctrse_explore,R$ 39.089,14/10/2017
DVD Amaranto e Orquestra de Câmara de Ouro Branco,105%,/dvdamarantoeorquestra?ref=ctrse_explore,R$ 39.025,25/11/2016
Contos Reunidos do Mestre do Horror Cósmico,139%,/lovecraft?ref=ctrse_explore,R$ 39.012,20/10/2016
GOLDEN AGE - A ERA DE OURO DOS QUADRINHOS,112%,/eradeouro?ref=ctrse_explore,R$ 38.923,29/11/2013
um pra um,144%,/umpraum?ref=ctrse_explore,R$ 38.745,14/08/2014
Anime Saga,161%,/anime_saga?ref=ctrse_explore,R$ 38.742,10/06/2017
Finalização do álbum CASA de Gisele De Santi,101%,/casagiseledesanti?ref=ctrse_explore,R$ 38.675,21/12/2015
Apartamento 302	 o livro,110%,/apartamento302?ref=ctrse_explore,R$ 38.666,15/09/2013
III Fórum Mundial da Bicicleta,110%,/fmb2014?ref=ctrse_explore,R$ 38.560,03/11/2013
AVE SANGRIA / PRODUÇÃO DO VINIL VENDAVAIS,121%,/ave_sangria?ref=ctrse_explore,R$ 38.492,09/06/2019
As histórias do Pequeno Patachú,113%,/patachu?ref=ctrse_explore,R$ 38.476,12/02/2017
DOC - Visionários da Quebrada,109%,/visionariosdaquebrada?ref=ctrse_explore,R$ 38.421,13/01/2018
Coleção DAS COISAS,109%,/colecaodascoisas?ref=ctrse_explore,R$ 38.409,02/11/2018
Paulistanas 2017,102%,/paulistanas2017?ref=ctrse_explore,R$ 38.350,23/12/2016
Nudus Magazine #4,166%,/nudusmagazine4?ref=ctrse_explore,R$ 38.282,10/10/2017
A Costureirinha de volta!,141%,/acostureirinha?ref=ctrse_explore,R$ 38.265,06/09/2018
Hellbenders grava no Rancho de La Luna,127%,/HellbendersNoRancho?ref=ctrse_explore,R$ 38.233,03/10/2014
Vou Ser Pai	 livro de Fernando Dias,101%,/vouserpai?ref=ctrse_explore,R$ 38.225,31/07/2017
Centro Cultural Caiçara - Associação dos Jovens da Juréia,109%,/centro-cultural-caicara-associacao-dos-jovens-da-jureia?ref=ctrse_explore,R$ 38.185,11/10/2012
Noir Carnavalesco,112%,/noircarnavalesco?ref=ctrse_explore,R$ 38.181,05/07/2019
NARS Foundation Residency,146%,/sandranars?ref=ctrse_explore,R$ 38.130,09/12/2013
Conectar,108%,/wem?ref=ctrse_explore,R$ 38.120,28/06/2016
Beladona,126%,/beladona?ref=ctrse_explore,R$ 38.092,10/11/2014
Chefe Aprendiz Paraisópolis,106%,/chefeaprendiz?ref=ctrse_explore,R$ 37.980,12/04/2015
Vamos reeditar os livros de Dalcídio Jurandir?,94%,/chovenoscampos?ref=ctrse_explore,R$ 37.966,19/12/2018
MORT CINDER de Oesterheld e Breccia,130%,/mort_cinder?ref=ctrse_explore,R$ 37.966,17/08/2018
Navio Dragão,252%,/naviodragao?ref=ctrse_explore,R$ 37.873,09/04/2015
AZUL ESCURO | Um cruzeirense na Amazônia,115%,/azulescuro?ref=ctrse_explore,R$ 37.840,07/12/2017
Uma sede para o Núcleo Universitário de Ópera!,110%,/NUO?ref=ctrse_explore,R$ 37.710,21/01/2014
Letrux em Noite de Climão,114%,/letrux?ref=ctrse_explore,R$ 37.693,21/04/2017
O Martelo das Feiticeiras,228%,/martelodasfeiticeiras?ref=ctrse_explore,R$ 37.680,03/12/2018
O Uso das Cores (livro sobre colorização),150%,/usodascores?ref=ctrse_explore,R$ 37.619,12/07/2013
Dampyr Vol.2 + Vol.3,138%,/dampyr2e3?ref=ctrse_explore,R$ 37.452,02/08/2019
Tokiori - Dobras do Tempo,106%,/tokiori?ref=ctrse_explore,R$ 37.395,21/10/2013
Espetáculo "Tudo o que há Flora",124%,/tudooquehaflora?ref=ctrse_explore,R$ 37.365,08/05/2016
S.A.S. Brasil 5 :-) :-) :-) :-) :-),103%,/sasbrasil5?ref=ctrse_explore,R$ 37.270,28/09/2017
